f_mysql_total_ts_nrows,f_MySQLCost,f_count_all_base_tables,f_count_ref_index_ts,f_BaseTableSumNrows,f_are_all_ts_index_ref,table_count,has_having,has_group_by,has_rollup,has_order_by,has_limit,has_join,has_subquery,has_aggregation,select_list_size,where_condition_count,estimated_rows,IS_OLAP
11699649.0,2144935.65,4,0,11699649.0,0,4,0,1,0,0,1,1,0,1,17,6,20.0,1
0.0,312.2,1,1,108956794.0,1,1,0,0,0,1,1,0,0,0,7,4,20.0,0
0.0,30.6,1,1,108.0,1,1,1,1,0,1,1,0,0,1,15,3,0.108,0
0.0,14809.3,1,1,13463.0,1,1,0,0,0,0,0,0,0,1,2,2,1346.3,1
23899027.0,4381488.583333,1,0,23899027.0,0,1,1,1,0,1,1,0,0,1,6,0,100.0,1
418229666.0,71810140.252366,1,0,418229666.0,0,1,0,0,0,1,0,0,0,0,18,2,41822966.6,1
3491.2,3964.62,1,1,20078255.0,1,1,0,0,0,0,1,0,1,0,9,1,10.0,0
0.0,1632.4,1,1,1484.0,1,1,0,0,0,0,1,0,0,0,10,1,1.0,0
387.5,428.45,1,1,12510875.0,1,1,0,0,0,0,0,0,1,0,7,1,1251087.5,0
10323961.0,1892736.183333,5,2,10323961.0,0,5,1,1,0,1,1,1,0,1,7,7,100.0,1
0.0,2528.4,1,1,28885.0,1,1,0,0,0,1,1,0,0,0,7,2,50.0,1
0.0,342.7,2,2,1054565172.0,1,2,0,0,0,1,1,1,0,0,8,3,200.0,0
601.3,797.83,1,1,110206.0,1,1,0,0,0,0,1,0,1,0,7,1,100.0,0
0.0,39.6,1,1,59745956.0,1,1,0,0,0,0,0,0,0,1,1,3,5974595.6,0
0.0,633.6,3,3,1326081869.0,1,3,0,0,0,0,0,1,0,0,2,3,132608186.9,0
0.0,46.2,1,1,3415180.0,1,1,0,0,0,0,0,0,0,1,2,1,341518.0,0
0.0,66467077.6,7,7,8632088.0,1,7,1,1,0,0,0,1,0,1,17,8,8632.088,1
5854.0,1075.333333,3,1,5854.0,0,3,1,1,0,1,0,1,0,1,7,4,5.854,1
902100229.0,165387215.483333,1,0,902100229.0,0,1,0,1,0,1,0,0,0,1,3,5,902100.229,1
1910.5,54308.65,1,1,47461.0,1,1,0,0,0,0,1,0,1,0,3,2,100.0,0
0.0,15.4,1,1,11455.0,1,1,0,0,0,0,0,0,0,1,2,2,1145.5,0
23964311.0,4393462.516667,6,4,23964311.0,0,6,0,1,0,1,0,1,0,1,22,8,23964.311,1
98419973.0,111518.616667,6,4,98419973.0,0,6,1,1,0,1,1,1,0,1,6,1,100.0,1
3865497.0,708676.55,1,0,3865497.0,0,1,0,1,0,1,0,0,0,1,21,2,3865.497,1
0.0,1.1,1,1,284223589.0,1,1,0,0,0,0,0,0,0,0,3,1,28422358.9,0
37916.0,6965.466667,3,0,37916.0,0,3,0,1,0,1,1,1,0,1,7,0,10.0,1
3500063.0,641679.216667,8,1,3500063.0,0,8,0,1,0,1,1,1,0,1,15,3,10.0,1
0.0,1.1,1,1,1855.0,1,1,0,0,0,0,1,0,0,0,7,1,1.0,0
84223960.0,4866923.8,3,2,84223960.0,0,3,0,0,0,1,0,1,0,0,16,5,8422396.0,1
0.0,39.6,1,1,109407413.0,1,1,0,1,0,0,0,0,0,1,2,3,109407.413,0
0.0,379.5,1,1,970019.0,1,1,0,0,0,0,0,0,0,1,3,3,97001.9,0
6449749.0,900586.733333,1,0,6449749.0,0,1,0,0,0,1,1,0,0,0,15,2,100.0,1
0.0,1.1,1,1,13478304.0,1,1,0,1,0,0,0,0,0,1,3,3,13478.304,0
12858.0,2357.5,3,2,12858.0,0,3,0,1,0,1,1,1,0,1,6,0,10.0,1
0.0,667.7,1,1,413282.0,1,1,0,0,0,0,0,0,0,1,1,2,41328.2,0
4503923.0,303717.45,5,4,4503923.0,0,5,0,1,0,1,1,1,0,1,9,4,10.0,1
13982491.0,2563458.583333,1,0,13982491.0,0,1,1,1,0,1,0,0,0,1,13,5,13982.491,1
42669257.0,5911774.429433,1,0,42669257.0,0,1,0,0,0,1,0,0,0,0,18,2,4266925.7,1
0.0,170.5,1,1,15009788.0,1,1,0,1,0,0,0,0,0,1,4,3,15009.788,0
2945978.0,540095.966667,1,0,2945978.0,0,1,0,1,0,0,0,0,0,1,3,0,29459.78,1
1208.0,224.166667,2,0,1208.0,0,2,1,1,0,1,1,1,0,1,5,1,1.208,0
3129353.0,332460.883333,4,3,3129353.0,0,4,0,1,0,0,1,1,0,1,2,7,100.0,1
6759433.0,448049.833333,4,3,6759433.0,0,4,0,0,0,0,1,1,0,0,8,6,100.0,1
8917.0,1668.183333,4,2,8917.0,0,4,1,1,0,1,0,1,0,1,6,4,8.917,1
16315888.0,2992189.233333,1,0,16315888.0,0,1,0,1,0,1,1,0,0,1,21,0,100.0,1
0.0,325.6,4,4,74482722.0,1,4,0,0,0,0,0,1,0,0,14,3,7448272.2,0
0.0,248.6,2,2,57719782.0,1,2,0,0,0,0,1,1,0,0,6,5,20.0,0
0.0,1.1,1,1,2367839.0,1,1,0,0,0,0,0,0,0,1,2,2,236783.9,0
0.0,11.5,2,2,810270537.0,1,2,1,0,0,1,1,1,0,0,2,5,50.0,0
17384002.0,2407768.333333,1,0,17384002.0,0,1,0,0,0,1,0,0,0,0,2,2,1738400.2,1
63585278.0,7002993.35,6,2,63585278.0,0,6,1,1,0,1,0,1,0,1,12,6,63585.278,1
0.0,374.4,1,1,49328602.0,1,1,0,0,0,1,0,0,0,0,13,4,4932860.2,0
0.0,22.5,4,4,1653715100.0,1,4,0,0,0,1,1,1,0,0,11,3,10.0,0
0.0,207.2,5,5,37998050.0,1,5,0,0,0,1,1,1,0,0,7,3,100.0,0
0.0,4.6,2,2,279196995.0,1,2,0,0,0,1,1,1,0,0,12,3,10.0,0
222575894.0,40805581.566667,7,2,222575894.0,0,7,1,1,0,1,1,1,0,1,15,6,10.0,1
0.0,112.8,1,1,126304769.0,1,1,0,0,0,1,1,0,0,0,4,1,100.0,0
3416382.0,637782.566667,3,2,3416382.0,0,3,0,1,0,0,0,1,0,1,3,4,3416.382,1
0.0,19566.8,1,1,1069946.0,1,1,0,0,0,0,0,0,0,1,3,2,106994.6,1
9902396.0,1815566.666667,4,0,9902396.0,0,4,0,1,0,1,0,1,0,1,16,5,9902.396,1
0.0,492.2,2,2,381744350.0,1,2,0,1,0,1,1,1,0,1,2,1,50.0,0
0.0,94.8,1,1,1400618.0,1,1,0,0,0,1,1,0,0,0,4,2,100.0,0
257676042.0,47240608.7,7,3,257676042.0,0,7,0,1,0,1,1,1,0,1,4,8,10.0,1
6408.7,7057.27,1,1,2304768.0,1,1,0,0,0,0,0,0,1,0,9,1,230476.8,0
0.0,121.0,1,1,16859.0,1,1,0,1,0,0,0,0,0,1,3,2,16.859,0
0.0,10.8,1,1,40741.0,1,1,0,0,0,1,1,0,0,0,3,1,10.0,0
0.0,1.1,1,1,47082806.0,1,1,0,0,0,0,0,0,0,1,1,2,4708280.6,0
651695037.0,89085727.665893,1,0,651695037.0,0,1,0,0,0,1,0,0,0,0,16,3,65169503.7,1
52519.0,10144.583333,1,0,52519.0,0,1,0,1,0,1,1,0,0,1,3,1,52.519,1
0.0,60.5,5,5,46310170.0,1,5,0,0,0,0,0,1,0,0,6,3,4631017.0,0
0.0,1.1,1,1,1892165.0,1,1,0,0,0,0,1,0,0,0,2,1,1.0,0
45142758.0,6019034.4,1,0,45142758.0,0,1,0,0,0,0,0,0,0,0,40,3,4514275.8,1
0.0,3.3,1,1,1406010.0,1,1,0,0,0,0,0,0,0,1,1,2,140601.0,0
1769239.0,324370.483333,8,2,1769239.0,0,8,0,1,0,1,1,1,0,1,9,1,100.0,1
0.0,639.0,1,1,3462.0,1,1,0,1,1,1,0,0,0,1,5,3,3.462,1
172708594.0,6814797.0,6,3,172708594.0,0,6,0,1,0,0,1,1,0,1,12,1,100.0,1
27836101.0,5103285.183333,1,0,27836101.0,0,1,0,1,0,0,1,0,0,1,22,3,10.0,1
13510955.0,2477010.016667,1,0,13510955.0,0,1,0,1,0,1,1,0,0,1,10,4,100.0,1
0.0,1.1,1,1,808330.0,1,1,0,0,0,0,1,0,0,0,9,1,1.0,0
2399642.0,439934.366667,1,0,2399642.0,0,1,1,1,0,0,0,0,0,1,15,5,2399.642,1
23416102.0,4292956.233333,7,3,23416102.0,0,7,1,1,0,1,1,1,0,1,25,1,100.0,1
147209106.0,26988336.1,1,0,147209106.0,0,1,0,1,0,0,0,0,0,1,9,5,147209.106,1
11243163.1,24723795.91,1,0,11233015.0,0,2,0,1,0,1,0,1,1,1,9,0,112330.15,1
440970.2,485076.02,1,1,37536.0,1,1,0,0,0,0,1,0,1,0,2,1,100.0,0
0.0,2035.0,1,1,309294655.0,1,1,0,1,0,0,0,0,0,1,2,1,309294.655,0
0.0,46.2,2,2,21639974.0,1,2,0,0,0,0,1,1,0,0,10,1,100.0,0
0.0,113107819.0,1,1,102825290.0,1,1,0,0,0,0,0,0,0,0,12,2,10282529.0,0
2486319.0,1547.7,4,2,2486319.0,0,4,0,0,0,1,0,1,0,0,14,4,248631.9,1
163569329.0,174.133333,5,4,163569329.0,0,5,0,0,0,1,0,1,0,0,22,6,16356932.9,0
1380196.2,1322506.07,1,0,991313.0,0,1,0,1,0,1,0,0,1,1,17,4,991.313,1
253193.0,46418.716667,1,0,253193.0,0,1,0,0,0,0,1,0,0,1,19,3,100.0,1
0.0,425.7,3,3,3220091.0,1,3,0,0,0,0,0,1,0,0,18,2,322009.1,0
0.0,1.1,1,1,190951.0,1,1,0,0,0,0,0,0,0,0,4,2,19095.1,0
8650880.0,1586044.866667,1,0,8650880.0,0,1,1,1,0,1,1,0,0,1,22,2,100.0,1
79392344.0,14550282.55,2,1,79392344.0,0,2,1,1,0,1,1,1,0,1,20,6,10.0,1
0.0,6051.6,4,4,1575885747.0,1,4,0,1,0,1,0,1,0,1,6,6,1575885.747,0
0.0,3928.1,1,1,80389.0,1,1,0,0,0,0,0,0,0,0,11,3,8038.9,1
0.0,1.1,1,1,4781.0,1,1,0,0,0,0,1,0,0,0,5,1,1.0,0
0.0,130.8,1,1,119051595.0,1,1,0,0,0,1,1,0,0,0,2,1,10.0,0
0.0,26.4,3,3,855130349.0,1,3,0,0,0,0,0,1,0,0,18,3,85513034.9,0
0.0,5.5,1,1,17490.0,1,1,0,0,0,0,0,0,0,1,4,1,1749.0,0
2579659.6,3450595.06,1,1,557245.0,1,1,0,0,0,0,0,0,1,0,11,1,55724.5,1
1995645.0,365903.25,1,0,1995645.0,0,1,0,0,0,1,1,0,0,1,3,0,10.0,1
21363.0,3917.15,3,0,21363.0,0,3,1,1,0,1,1,1,0,1,12,3,10.0,1
0.0,3.3,1,1,3396050.0,1,1,0,1,0,0,0,0,0,1,4,1,3396.05,0
0.0,1.1,1,1,26894657.0,1,1,0,0,0,0,1,0,0,0,12,1,1.0,0
0.0,126.5,1,1,82057.0,1,1,0,0,0,0,0,0,0,1,2,1,8205.7,0
0.0,1392707.8,1,1,1266098.0,1,1,0,0,0,1,1,0,0,1,8,3,100.0,1
11062211.0,2028082.016667,8,3,11062211.0,0,8,1,1,0,1,1,1,0,1,15,8,100.0,1
10788703.0,1981867.583333,1,0,10788703.0,0,1,1,1,0,1,0,0,0,1,21,2,10788.703,1
0.0,2.4,1,1,83072693.0,1,1,0,0,0,1,1,0,0,0,13,1,10.0,0
32157932.0,38098664.166667,1,0,2882454.0,0,2,0,1,0,1,0,1,1,1,19,4,2882.454,1
0.0,50.4,5,5,24907000.0,1,5,0,0,0,1,1,1,0,0,7,4,20.0,0
112540.0,20632.333333,1,0,112540.0,0,1,0,0,0,0,1,0,0,1,20,0,100.0,1
9884827.5,11711961.85,1,0,5365706.0,0,2,0,0,0,1,0,1,1,0,16,1,536570.6,1
0.0,2901.2,4,4,787638685.0,1,4,0,0,0,1,0,1,0,0,9,3,78763868.5,0
0.0,15.4,1,1,4087000.0,1,1,0,1,0,0,0,0,0,1,2,2,4087.0,0
5934734.0,1088034.566667,1,0,5934734.0,0,1,1,1,0,0,0,0,0,1,4,0,59347.34,1
0.0,2193.4,1,1,97762811.0,1,1,0,0,0,0,0,0,0,1,1,3,9776281.1,0
0.0,1.1,1,1,6471254.0,1,1,0,0,0,0,1,0,0,0,11,1,1.0,0
0.0,1.1,1,1,5329.0,1,1,0,0,0,0,1,0,0,0,1,1,1.0,0
2505685.0,334095.133333,1,0,2505685.0,0,1,0,0,0,1,1,0,0,0,4,1,10.0,1
548166991.0,100497281.683333,1,0,548166991.0,0,1,0,1,0,0,0,0,0,1,9,1,548166.991,1
3001.0,550.183333,1,0,3001.0,0,1,1,1,0,0,1,0,0,1,7,3,3.001,1
27924.0,5121.6,4,3,27924.0,0,4,0,1,1,1,1,1,0,1,10,4,27.924,1
349437165.0,2410963.0,6,5,349437165.0,0,6,0,0,0,1,0,1,0,0,7,3,34943716.5,1
0.0,4.4,1,1,2467549.0,1,1,0,0,0,0,0,0,0,1,2,3,246754.9,0
0.0,47697423.4,1,1,43361294.0,1,1,0,0,0,0,1,0,0,0,12,1,1.0,0
2145.0,3669.6,1,1,65108.0,1,1,0,0,0,0,1,0,1,0,9,1,100.0,1
0.0,1.1,1,1,159696505.0,1,1,0,0,0,0,1,0,0,0,3,2,1.0,0
0.0,44.9,1,1,1622477.0,1,1,0,0,0,1,1,0,0,0,10,3,20.0,0
0.0,501.4,2,2,769475079.0,1,2,0,0,0,1,1,1,0,0,12,3,50.0,0
685721914.0,91429588.533333,1,0,685721914.0,0,1,0,0,0,0,0,0,0,0,35,3,68572191.4,1
0.0,1.1,1,1,374883937.0,1,1,0,0,0,0,0,0,0,0,12,1,37488393.7,0
16568.0,3037.566667,3,1,16568.0,0,3,1,1,0,1,1,1,0,1,14,1,10.0,1
4468268.0,1532588.366667,1,0,3821200.0,0,1,0,1,0,1,1,0,1,1,4,1,100.0,1
55416732.0,10159755.2,6,1,55416732.0,0,6,0,1,0,1,0,1,0,1,25,8,55416.732,1
0.0,72.0,4,4,1314552150.0,1,4,0,0,0,1,1,1,0,0,11,2,50.0,0
220943558.0,10629167.066667,6,4,220943558.0,0,6,0,0,0,0,1,1,0,0,24,2,1000.0,1
54565.0,13444.2,3,1,54565.0,0,3,0,1,0,0,1,1,0,1,9,3,10.0,1
0.0,44.2,3,3,15098527.0,1,3,0,0,0,1,1,1,0,0,8,2,100.0,0
0.0,118530968.6,1,1,107755426.0,1,1,0,0,0,1,1,0,0,0,4,2,10.0,0
0.0,1.1,1,1,393252947.0,1,1,0,0,0,0,1,0,0,0,10,1,1.0,0
267348413.0,143239602.466667,1,0,169536561.0,0,1,1,0,0,1,0,0,1,0,6,5,16953656.1,1
0.0,103077561.4,1,1,93706874.0,1,1,0,0,0,0,0,0,0,1,1,2,9370687.4,0
0.0,1.1,1,1,8920.0,1,1,0,0,0,0,1,0,0,0,11,1,1.0,0
227131039.0,42274760.783333,1,0,226554614.0,0,1,0,1,0,1,0,0,1,1,20,1,226554.614,1
9012.0,1652.3,4,1,9012.0,0,4,0,1,1,1,0,1,0,1,3,4,9.012,1
0.0,1.1,1,1,71083190.0,1,1,0,0,0,0,0,0,0,0,10,1,7108319.0,0
146659489.0,19554598.533333,1,0,146659489.0,0,1,0,0,0,0,0,0,0,0,26,3,14665948.9,1
103.1,146.41,1,1,843379.0,1,1,0,0,0,0,1,0,1,0,9,1,100.0,0
3649626.0,669098.1,1,0,3649626.0,0,1,1,1,0,0,0,0,0,1,14,1,3649.626,1
0.0,1691.2,5,5,2206198.0,1,5,0,0,0,1,0,1,0,0,4,3,220619.8,0
0.0,9.6,1,1,39499324.0,1,1,0,0,0,1,1,0,0,0,7,3,50.0,0
37029935.0,24152.3,4,3,37029935.0,0,4,0,0,0,1,1,1,0,0,11,6,10.0,0
0.0,32.733333,1,1,160.0,1,1,1,1,0,1,1,0,0,1,10,4,0.16,0
0.0,110503.8,1,1,100458.0,1,1,0,0,0,0,1,0,0,0,9,1,1.0,0
0.0,1.1,1,1,49104810.0,1,1,0,0,0,0,1,0,0,0,3,1,1.0,0
468259241.0,85847537.516667,5,1,468259241.0,0,5,0,1,0,1,1,1,0,1,23,5,100.0,1
0.0,1089429121.0,5,5,198078022.0,1,5,0,1,0,1,1,1,0,1,7,3,1000.0,0
0.0,2949.7,3,3,16086.0,1,3,0,1,0,1,1,1,0,1,7,4,10.0,1
0.0,23.1,1,1,307033.0,1,1,0,0,0,0,1,0,0,0,9,1,50.0,0
0.0,1.1,1,1,3368.0,1,1,0,0,0,0,1,0,0,0,11,1,1.0,0
1089362.4,252376.04,1,0,1070230.0,0,2,0,1,0,1,0,1,1,1,17,4,1070.23,1
0.0,1.1,1,1,127961576.0,1,1,0,0,0,0,1,0,0,0,3,1,1.0,0
31002141.0,4133618.8,1,0,31002141.0,0,1,0,0,0,0,0,0,0,0,23,1,3100214.1,0
590604417.0,108277476.45,4,0,590604417.0,0,4,0,1,0,0,1,1,0,1,24,8,10.0,1
0.0,2127.4,1,1,33992926.0,1,1,0,1,0,0,0,0,0,1,3,2,33992.926,0
0.0,2.4,1,1,335844.0,1,1,0,0,0,1,0,0,0,0,13,4,33584.4,0
23043445.0,27677902.383333,1,0,1728477.0,0,2,1,1,0,1,0,1,1,1,7,1,1728.477,1
0.0,46.2,1,1,105737.0,1,1,0,0,0,0,0,0,0,1,3,2,10573.7,0
2405760.0,441056.0,1,0,2405760.0,0,1,0,0,0,0,1,0,0,1,16,5,100.0,1
0.0,666002554.8,1,1,605456868.0,1,1,0,0,0,0,0,0,0,0,27,1,60545686.8,1
0.0,1329.4,2,2,7224.0,1,2,1,1,0,1,1,1,0,1,12,4,7.224,1
0.0,15405934.5,1,1,14005395.0,1,1,0,0,0,0,0,0,0,1,2,1,1400539.5,0
0.0,58.866667,1,1,320.0,1,1,1,1,0,1,0,0,0,1,11,2,0.32,0
0.0,28.6,2,2,1751135058.0,1,2,0,1,0,0,0,1,0,1,2,4,1751135.058,0
0.0,158657664.0,4,4,36058560.0,1,4,0,0,0,0,1,1,0,0,19,2,20.0,0
0.0,439.3,2,2,905909851.0,1,2,0,0,0,1,1,1,0,0,14,2,200.0,0
0.0,125.4,2,2,43690423.0,1,2,0,0,0,0,1,1,0,0,20,5,20.0,0
0.0,83.6,2,2,419023168.0,1,2,0,0,0,0,1,1,0,0,17,2,10.0,0
1352426.0,180327.566667,1,0,1352426.0,0,1,0,0,0,1,1,0,0,0,12,5,10.0,1
98290.1,695571.91,1,1,534048.0,1,1,0,0,0,0,1,0,1,0,8,3,10.0,0
0.0,78.0,1,1,2796812.0,1,1,0,0,0,1,1,0,0,0,12,4,100.0,0
9735931.0,1298127.233333,1,0,9735931.0,0,1,0,0,0,1,1,0,0,0,19,1,100.0,1
478174684.0,63756624.533333,1,0,478174684.0,0,1,0,0,0,0,0,0,0,0,22,2,47817468.4,1
0.0,382.5,4,4,1182573302.0,1,4,0,1,0,1,0,1,0,1,6,2,1182573.302,0
35549095.0,6517336.083333,8,3,35549095.0,0,8,1,1,0,1,1,1,0,1,16,1,20.0,1
0.0,1.1,1,1,18849.0,1,1,0,0,0,0,1,0,0,0,5,1,1.0,0
0.0,353.6,3,3,769571639.0,1,3,0,1,0,1,1,1,0,1,11,1,50.0,0
11479.0,2104.983333,4,2,11479.0,0,4,1,1,1,1,0,1,0,1,15,3,11.479,1
15982.0,2939.433333,4,2,15982.0,0,4,1,1,0,1,1,1,0,1,11,4,10.0,1
0.0,1825.0,5,5,9736655.0,1,5,0,0,0,1,1,1,0,0,5,5,100.0,0
7874434.0,1445716.833333,6,2,7874434.0,0,6,1,1,0,1,0,1,0,1,15,3,7874.434,1
0.0,92180.0,1,1,83800.0,1,1,0,1,0,1,1,0,0,1,16,1,83.8,1
57913819.0,2121075.833333,6,2,57913819.0,0,6,0,0,0,1,1,1,0,0,21,3,1000.0,1
0.0,1.1,1,1,1074923.0,1,1,0,0,0,0,1,0,0,0,6,1,1.0,0
62457.3,68704.13,1,1,983957.0,1,1,0,0,0,0,1,0,1,0,2,2,10.0,0
395219.0,52695.866667,1,0,395219.0,0,1,0,0,0,0,1,0,0,0,17,5,10.0,1
8386189.0,1537467.983333,7,2,8386189.0,0,7,0,1,0,0,0,1,0,1,27,1,8386.189,1
0.0,1.1,1,1,11924831.0,1,1,0,0,0,0,1,0,0,0,1,1,1.0,0
101343724.0,18579695.533333,6,1,101343724.0,0,6,0,1,0,1,0,1,0,1,18,5,101343.724,1
0.0,1.1,1,1,1524.0,1,1,0,0,0,0,1,0,0,0,6,1,1.0,0
0.0,1.1,1,1,5606599.0,1,1,0,0,0,0,1,0,0,0,3,1,1.0,0
0.0,74.8,4,4,1302999253.0,1,4,0,0,0,0,0,1,0,0,2,2,130299925.3,0
0.0,1.1,1,1,269443799.0,1,1,0,0,0,0,1,0,0,0,5,1,1.0,0
0.0,22325911.3,1,1,20296283.0,1,1,0,0,0,0,0,0,0,1,3,3,2029628.3,0
0.0,11.2,5,5,2359806.0,1,5,0,0,0,1,1,1,0,0,6,3,100.0,0
177602.0,32916.066667,1,0,177602.0,0,1,0,1,0,1,1,0,0,1,1,1,177.602,1
0.0,1.1,1,1,102524.0,1,1,0,0,0,0,0,0,0,0,12,1,10252.4,0
77229.0,10297.2,2,0,77229.0,0,2,0,0,0,0,1,1,0,0,9,2,1000.0,1
0.0,20.9,1,1,213164.0,1,1,0,0,0,0,1,0,0,0,10,1,100.0,0
0.0,2063268.9,1,1,1875699.0,1,1,0,0,0,0,1,0,0,0,11,1,1.0,0
2229278.0,18861.9,3,2,2229278.0,0,3,0,0,0,1,1,1,0,0,18,2,100.0,1
620836.0,113819.933333,1,0,620836.0,0,1,1,1,0,0,0,0,0,1,3,3,620.836,1
1582870.0,211067.133333,1,0,1582870.0,0,1,0,0,0,1,0,0,0,0,19,1,158287.0,1
31208.0,5725.166667,3,1,31208.0,0,3,1,1,1,1,1,1,0,1,3,2,31.208,1
5938327.0,1088693.283333,7,3,5938327.0,0,7,1,1,0,0,1,1,0,1,9,1,20.0,1
0.0,392.7,3,3,126154768.0,1,3,0,0,0,0,1,1,0,0,5,2,100.0,0
0.0,1.1,1,1,4970.0,1,1,0,0,0,0,0,0,0,0,5,1,497.0,0
3665129.0,671942.316667,4,0,3665129.0,0,4,0,1,0,1,1,1,0,1,16,2,20.0,1
0.0,79.0,2,2,123373637.0,1,2,0,0,0,1,1,1,0,0,5,2,20.0,0
0.0,463.1,1,1,5241490.0,1,1,0,0,0,0,0,0,0,1,3,1,524149.0,0
1011332.0,185411.766667,1,0,1011332.0,0,1,1,1,0,1,1,0,0,1,19,3,10.0,1
4976166.0,912298.1,6,1,4976166.0,0,6,0,1,0,1,1,1,0,1,23,5,10.0,1
1547.2,1782.22,1,1,33027007.0,1,1,0,0,0,0,1,0,1,0,8,2,100.0,0
46097814.0,57897402.8,1,0,1146816.0,0,2,0,1,0,1,0,1,1,1,18,4,1146.816,1
255872237.0,45758142.65,5,2,255872237.0,0,5,0,1,0,0,1,1,0,1,19,2,100.0,1
0.0,126.0,1,1,2814155.0,1,1,0,0,0,1,0,0,0,0,9,1,281415.5,0
1743.8,2155.78,1,1,3781375.0,1,1,0,0,0,0,1,0,1,0,10,2,10.0,0
41108537.0,11763330.666667,1,0,35397453.0,0,2,0,0,0,0,0,1,1,0,7,2,3539745.3,1
0.0,1.1,1,1,23726913.0,1,1,0,0,0,0,1,0,0,0,10,1,1.0,0
1134.6,1249.16,1,1,150122.0,1,1,0,0,0,0,1,0,1,0,9,3,10.0,0
19853304.0,9784.233333,3,2,19853304.0,0,3,0,0,0,1,1,1,0,0,9,7,100.0,1
6614598.0,1212676.4,1,0,6614598.0,0,1,0,1,0,1,1,0,0,1,7,2,100.0,1
0.0,3568060.1,1,1,3243691.0,1,1,0,1,1,1,1,0,0,1,17,4,10.0,1
0.0,92.4,1,1,5323885.0,1,1,0,0,0,1,1,0,0,0,8,1,100.0,0
0.0,2381.5,5,5,111521477.0,1,5,0,0,0,0,1,1,0,0,4,2,20.0,0
0.0,857872202.0,4,4,194970955.0,1,4,0,1,0,1,1,1,0,1,22,7,100.0,1
0.0,4857268841.700001,3,3,1471899649.0,1,3,0,0,0,0,1,1,0,0,16,6,200.0,0
0.0,3029.9,3,3,572258772.0,1,3,0,0,0,1,0,1,0,0,3,5,57225877.2,0
0.0,2.2,1,1,13657.0,1,1,0,0,0,0,1,0,0,0,11,3,20.0,0
0.0,64.6,3,3,730568395.0,1,3,0,1,0,1,0,1,0,1,17,1,730568.395,0
22768521.0,4174400.85,1,0,22768521.0,0,1,0,1,0,1,1,0,0,1,11,5,10.0,1
0.0,72.0,4,4,11538710.0,1,4,0,0,0,1,1,1,0,0,20,2,100.0,0
116004.0,15469.1,1,0,116004.0,0,1,0,0,0,1,0,0,0,0,4,1,11600.4,1
0.0,18939.8,1,1,107730.0,1,1,0,1,0,0,0,0,0,1,2,3,107.73,1
0.0,256.1,1,1,20961586.0,1,1,0,0,0,1,1,0,0,0,6,2,20.0,0
65062719.3,12054626.78,1,0,65018162.0,0,2,1,1,0,1,0,1,1,1,3,2,65018.162,1
105283320.0,3373420.15,5,3,105283320.0,0,5,0,1,0,1,1,1,0,1,6,7,1000.0,1
0.0,762896587.2,1,1,693542352.0,1,1,0,1,0,1,0,0,0,1,21,5,693542.352,1
0.0,193.6,1,1,7816351.0,1,1,0,0,0,0,0,0,0,1,1,1,781635.1,0
14852413.0,5696.716667,3,2,14852413.0,0,3,0,1,0,0,1,1,0,1,23,4,10.0,0
55230683.0,5066837.75,6,4,55230683.0,0,6,0,1,0,1,1,1,0,1,16,6,100.0,1
0.0,12274.9,1,1,11159.0,1,1,0,0,0,1,0,0,0,0,9,4,1115.9,0
0.0,12.75,1,1,69.0,1,1,1,1,1,1,0,0,0,1,6,3,0.069,0
0.0,2311.6,4,4,1104155291.0,1,4,1,1,0,1,1,1,0,1,4,1,200.0,0
0.0,215.6,1,1,13714240.0,1,1,0,0,0,0,1,0,0,0,10,2,100.0,0
0.0,3967.7,1,1,104915109.0,1,1,0,0,0,0,0,0,0,1,3,3,10491510.9,0
0.0,544313271.7,1,1,494830247.0,1,1,0,1,0,1,1,0,0,1,24,4,10.0,1
0.0,9.0,4,4,15905671.0,1,4,0,0,0,1,1,1,0,0,17,1,20.0,0
152.3,168.63,1,1,1915720.0,1,1,0,0,0,0,0,0,1,0,2,3,191572.0,0
220990764.0,39512524.7,4,3,220990764.0,0,4,1,1,0,0,1,1,0,1,8,4,10.0,1
0.0,7.7,1,1,906343579.0,1,1,0,0,0,0,1,0,0,0,3,2,200.0,0
6157455.0,820996.7,1,0,6157455.0,0,1,0,0,0,1,1,0,0,0,8,0,100.0,1
140487.0,25755.95,1,0,140487.0,0,1,0,0,0,0,1,0,0,1,6,2,100.0,1
0.0,392.5,5,5,39507312.0,1,5,0,0,0,1,1,1,0,0,20,5,20.0,0
0.0,31.5,4,4,72365567.0,1,4,0,0,0,1,1,1,0,0,4,2,100.0,0
0.0,1.1,1,1,76552537.0,1,1,0,0,0,0,0,0,0,0,2,1,7655253.7,0
895145.0,164143.416667,1,0,895145.0,0,1,0,0,0,1,1,0,0,1,6,2,1000.0,1
9188241.0,1684520.85,6,0,9188241.0,0,6,0,1,0,1,1,1,0,1,19,3,100.0,1
5529171.0,1013691.35,5,2,5529171.0,0,5,0,1,0,1,1,1,0,1,17,7,100.0,1
12740690.0,2335793.466667,1,0,12740690.0,0,1,0,1,0,1,1,0,0,1,4,0,10.0,1
0.0,2312.2,1,1,284988.0,1,1,0,1,0,0,0,0,0,1,4,2,284.988,1
148624454.0,163486899.4,1,0,148624454.0,0,1,0,0,0,0,0,0,0,0,35,0,148624454.0,1
